"ZipCode","MedianIncome"
"34229","75063"
"34231","46481"
"34232","51763"
"34233","53635"
"34234","31684"
"34235","51207"
"34236","50309"
"34237","39769"
"34238","57262"
"34239","46465"
"34240","78271"
"34241","74041"
"34242","81427"
"34243","59012"
"34251","65964"
"34266","35863"
"34268","-"
"34269","38774"
"34275","49035"
"34285","47164"
"34286","59572"
"34287","41455"
"34288","44094"
"34289","47868"
"34291","48259"
"34292","54541"
"34293","48776"
"34420","36009"
"34428","32565"
"34429","43092"
"34431","32301"
"34432","38561"
"34433","44230"
"34434","48148"
"34436","31850"
"34442","44315"
"34445","-"
"34446","37692"
"34448","31193"
"34449","28750"
"34450","38971"
"34452","35971"
"34453","41075"
"34461","38109"
"34465","37117"
"34470","31195"
"34471","50788"
"34472","34890"
"34473","40628"
"34474","41994"
"34475","25651"
"34476","45136"
"34479","40528"
"34480","50153"
"34481","38627"
"34482","39795"
"34484","46042"
"34488","29955"
"34491","41920"
"34498","33472"
"34601","34705"
"34602","40355"
"34604","45991"
"34606","37009"
"34607","41891"
"34608","36984"
"34609","47629"
"34610","39563"
"34613","40082"
"34614","45600"
"34637","77054"
"34638","78383"
"34639","65337"
"34652","32348"
"34653","34157"
"34654","45081"
"34655","54503"
"34661","56806"
"34667","35194"
"34668","31620"
"34669","42741"
"34677","57885"
"34679","22292"
"34681","64602"
"34683","62412"
"34684","44158"
"34685","74865"
"34688","73581"
"34689","42152"
"34690","32388"
"34691","36975"
"34695","57186"
"34698","47291"
"34705","44896"
"34711","60689"
"34714","52597"
"34715","56752"
"34731","40545"
"34734","54534"
"34736","43665"
"34737","62344"
"34739","34313"
"34741","32955"
"34743","42408"
"34744","46505"
"34746","49577"
"34747","64424"
"34748","39537"
"34753","39262"
"34756","71827"
"34758","40062"
"34759","41392"
"34760","52375"
"34761","57459"
"34762","53030"
"34769","41330"
"34771","61061"
"34772","58036"
"34773","46167"
"34785","44615"
"34786","94014"
"34787","56569"
"34788","39023"
"34797","80172"
"34945","36875"
"34946","25065"
"34947","22926"
"34949","53582"
"34950","17841"
"34951","40447"
"34952","40772"
"34953","51619"
"34956","36462"
"34957","44872"
"34972","33129"
"34974","38284"
"34981","45478"
"34982","35310"
"34983","46988"
"34984","49390"
"34986","53033"
"34987","68631"
"34990","76590"
"34994","36282"
"34996","48493"
"34997","51661"
"35004","62946"
"35005","45117"
"35006","49188"
"35007","65243"
"35010","33497"
"35013","-"
"35014","32470"
"35016","42030"
"35019","42500"
"35020","25708"
"35022","60448"
"35023","45928"
"35031","33451"
"35032","33750"
"35033","44028"
"35034","23910"
"35035","60388"
"35036","22917"
"35040","60425"
"35042","36723"
"35043","83536"
"35044","30975"
"35045","40581"
"35046","42682"
"35049","40901"
"35051","44534"
"35052","-"
"35053","44238"
"35054","45783"
"35055","37032"
"35057","43494"
"35058","38677"
"35060","43148"
"35061","40264"
"35062","48852"
"35063","31655"
"35064","34392"
"35068","48387"
"35070","17917"
"35071","58715"
"35072","28417"
"35073","41696"
"35074","-"
"35077","37419"
"35078","37450"
"35079","45595"
"35080","82710"
"35082","-"
"35083","35304"
"35085","41131"
"35087","38287"
"35089","26583"
"35091","78833"
"35094","51819"
"35096","50493"
"35097","43750"
"35098","29972"
"35111","79740"
"35112","57457"
"35114","80938"
"35115","39797"
"35116","67670"
"35117","67212"
"35118","49728"
"35119","-"
"35120","51350"
"35121","44264"
"35124","68870"
"35125","36495"
"35126","59151"
"35127","64106"
"35128","46769"
"35130","40608"
"35131","35139"
"35133","51648"
"35135","63553"
"35136","32440"
"35139","37656"
"35143","42649"
"35146","65673"
"35147","81940"
"35148","39958"
"35149","18292"
"35150","31281"
"35151","42737"
"35160","34075"
"35171","44607"
"35172","38692"
"35173","76907"
"35175","52074"
"35176","33654"
"35178","53420"
"35179","42453"
"35180","53003"
"35183","45054"
"35184","40185"
"35186","53997"
"35187","27500"
"35188","53468"
"35203","19464"
"35204","19410"
"35205","31867"
"35206","31048"
"35207","21862"
"35208","33610"
"35209","50067"
"35210","50404"
"35211","26165"
"35212","28215"
"35213","91943"
"35214","40547"
"35215","40168"
"35216","52695"
"35217","26371"
"35218","22675"
"35221","24773"
"35222","50234"
"35223","121575"
"35224","29138"
"35226","85008"
"35228","33926"
"35229","-"
"35233","51667"
"35234","23872"
"35235","50153"
"35242","84761"
"35243","69747"
"35244","82257"
"35254","16094"
"35401","24387"
"35404","39442"
"35405","46303"
"35406","80009"
"35441","33385"
"35442","23117"
"35443","17519"
"35444","48677"
"35446","38214"
"35447","31582"
"35452","59000"
"35453","48537"
"35456","42788"
"35457","-"
"35458","58897"
"35459","31473"
"35460","37885"
"35461","35607"
"35462","24610"
"35463","62174"
"35464","18690"
"35466","38426"
"35469","24286"
"35470","19273"
"35473","56480"
"35474","44703"
"35475","72344"
"35476","35326"
"35477","12125"
"35480","63636"
"35481","32639"
"35490","55859"
"35501","35669"
"35503","35907"
"35504","39981"
"35540","40688"
"35541","41767"
"35542","44948"
"35543","29962"
"35544","40833"
"35545","29167"
"35546","32534"
"35548","30530"
"35549","32691"
"35550","33598"
"35552","30500"
"35553","35631"
"35554","22841"
"35555","33558"
"35559","-"
"35563","42581"
"35564","26731"
"35565","28642"
"35570","34068"
"35571","24073"
"35572","36895"
"35574","31729"
"35575","43182"
"35576","37417"
"35577","53750"
"35578","30072"
"35579","36693"
"35580","40156"
"35581","33090"
"35582","33354"
"35584","26417"
"35585","49417"
"35586","34400"
"35587","46089"
"35592","36174"
"35593","39274"
"35594","36085"
"35601","37756"
"35603","54035"
"35610","40346"
"35611","39932"
"35613","74614"
"35614","43402"
"35615","-"
"35616","35037"
"35618","30625"
"35619","45573"
"35620","43627"
"35621","38734"
"35622","39846"
"35630","30911"
"35633","45209"
"35634","56890"
"35640","50758"
"35643","32279"
"35645","56454"
"35646","37199"
"35647","34645"
"35648","50268"
"35649","167500"
"35650","40976"
"35651","43750"
"35652","44508"
"35653","33452"
"35654","40471"
"35660","35100"
"35661","47867"
"35670","45261"
"35671","41343"
"35672","43591"
"35673","46533"
"35674","38855"
"35677","49625"
"35739","46062"
"35740","36761"
"35741","93309"
"35744","29829"
"35745","30625"
"35746","53828"
"35747","42235"
"35748","63237"
"35749","81844"
"35750","44666"
"35751","35700"
"35752","22851"
"35754","50508"
"35755","28500"
"35756","76193"
"35757","90541"
"35758","83402"
"35759","79032"
"35760","41892"
"35761","58352"
"35763","101063"
"35764","20893"
"35765","38114"
"35766","37019"
"35768","36201"
"35769","43549"
"35771","31947"
"35772","39583"
"35773","50655"
"35774","7386"
"35775","30769"
"35776","37717"
"35801","60130"
"35802","62693"
"35803","70467"
"35805","23408"
"35806","68305"
"35808","54643"
"35810","36949"
"35811","57125"
"35816","27396"
"35824","70125"
"35896","-"
"35901","32340"
"35903","33420"
"35904","31900"
"35905","50444"
"35906","46925"
"35907","67313"
"35950","33274"
"35951","35808"
"35952","37055"
"35953","46696"
"35954","35203"
"35956","43611"
"35957","40709"
"35958","40395"
"35959","35111"
"35960","37867"
"35961","34368"
"35962","32411"
"35963","26192"
"35966","34597"
"35967","36397"
"35968","39401"
"35971","40037"
"35972","48065"
"35973","27183"
"35974","48750"
"35975","40982"
"35976","42253"
"35978","45286"
"35979","40721"
"35980","35077"
"35981","37527"
"35983","38176"
"35984","35508"
"35986","40332"
"35987","47734"
"35988","39129"
"35989","36569"
"35990","46250"
"36003","25888"
"36005","32647"
"36006","49340"
"36009","39400"
"36010","29318"
"36013","90000"
"36016","29395"
"36017","37083"
"36020","42750"
"36022","56889"
"36024","51474"
"36025","45259"
"36026","63182"
"36027","36736"
"36028","33641"
"36029","42798"
"36030","36458"
"36031","28417"
"36032","29605"
"36033","27875"
"36034","38625"
"36035","41314"
"36036","31000"
"36037","31318"
"36038","73958"
"36039","33309"
"36040","17220"
"36041","37917"
"36042","31944"
"36043","47393"
"36046","45000"
"36047","24327"
"36048","23077"
"36049","39141"
"36051","39826"
"36052","49455"
"36053","28688"
"36054","55530"
"36064","89583"
"36066","59438"
"36067","49951"
"36069","38967"
"36071","27407"
"36075","46014"
"36078","46508"
"36079","40929"
"36080","47917"
"36081","29952"
"36082","-"
"36083","29195"
"36088","28180"
"36089","31869"
"36091","48145"
"36092","47923"
"36093","74268"
"36104","18313"
"36105","31223"
"36106","52143"
"36107","28407"
"36108","24379"
"36109","51716"
"36110","29751"
"36111","53375"
"36112","-"
"36113","80833"
"36115","53516"
"36116","43003"
"36117","62506"
"36201","23252"
"36203","50728"
"36205","35947"
"36206","43568"
"36207","42915"
"36250","53125"
"36251","27761"
"36255","35758"
"36256","41813"
"36258","41445"
"36260","43333"
"36262","37396"
"36263","42238"
"36264","32029"
"36265","39853"
"36266","39615"
"36267","-"
"36268","39250"
"36269","35078"
"36271","48420"
"36272","37132"
"36273","53351"
"36274","35838"
"36276","29231"
"36277","43951"
"36278","34983"
"36279","42287"
"36280","38048"
"36301","37546"
"36303","39439"
"36305","61259"
"36310","36275"
"36311","44250"
"36312","40549"
"36313","32135"
"36314","68981"
"36316","57404"
"36317","50875"
"36318","41000"
"36319","33651"
"36320","35901"
"36321","41853"
"36322","43382"
"36323","33312"
"36330","52268"
"36340","36174"
"36343","29900"
"36344","33040"
"36345","51104"
"36346","35750"
"36350","40223"
"36351","42295"
"36352","48188"
"36353","42417"
"36360","40873"
"36362","59094"
"36370","40625"
"36371","50893"
"36373","56250"
"36374","56111"
"36375","42584"
"36376","36813"
"36401","20802"
"36420","38240"
"36421","41048"
"36425","33000"
"36426","32674"
"36432","24688"
"36435","20781"
"36436","36985"
"36439","50000"
"36441","35050"
"36442","25977"
"36444","19911"
"36445","27800"
"36446","25329"
"36451","32900"
"36453","42391"
"36454","78929"
"36455","35938"
"36456","36958"
"36460","34018"
"36467","35129"
"36470","-"
"36471","20625"
"36473","19792"
"36474","31642"
"36475","36154"
"36476","14706"
"36477","25479"
"36480","34000"
"36481","22250"
"36482","8899"
"36483","36250"
"36502","30265"
"36505","37308"
"36507","40012"
"36509","30750"
"36511","31908"
"36512","-"
"36513","44549"
"36518","50508"
"36521","46042"
"36522","44478"
"36523","53750"
"36524","33750"
"36525","51705"
"36526","64442"
"36527","77057"
"36528","64677"
"36529","46394"
"36530","36000"
"36532","59228"
"36535","42885"
"36538","35865"
"36539","50603"
"36540","26844"
"36541","47733"
"36542","45313"
"36543","-"
"36544","37045"
"36545","28279"
"36548","56000"
"36549","44952"
"36550","20625"
"36551","43761"
"36553","41750"
"36555","45357"
"36556","45972"
"36558","36569"
"36559","133875"
"36560","37350"
"36561","60653"
"36562","31136"
"36564","-"
"36567","43870"
"36568","-"
"36569","67353"
"36571","52333"
"36572","59043"
"36574","44006"
"36575","53108"
"36576","51282"
"36578","39034"
"36579","51827"
"36580","29804"
"36581","57321"
"36582","42329"
"36583","27561"
"36584","39531"
"36585","49637"
"36587","50907"
"36590","-"
"36602","19698"
"36603","19458"
"36604","43875"
"36605","27472"
"36606","36926"
"36607","32030"
"36608","48241"
"36609","42341"
"36610","16516"
"36611","30708"
"36612","21994"
"36613","41815"
"36615","-"
"36616","-"
"36617","24811"
"36618","47221"
"36619","58218"
"36688","-"
"36693","55893"
"36695","69892"
"36701","31619"
"36703","19611"
"36720","11339"
"36722","21875"
"36723","7333"
"36726","25211"
"36727","8929"
"36728","15972"
"36732","35042"
"36736","27306"
"36738","27866"
"36740","21914"
"36742","33958"
"36744","28034"
"36748","34125"
"36749","33077"
"36750","38371"
"36751","12917"
"36752","42449"
"36753","18750"
"36754","9487"
"36756","29100"
"36758","39808"
"36759","23281"
"36761","20139"
"36763","53250"
"36765","18393"
"36766","23125"
"36767","16521"
"36768","22143"
"36769","28933"
"36773","17727"
"36775","25172"
"36776","20833"
"36782","36821"
"36783","32448"
"36784","38580"
"36785","38077"
"36786","14605"
"36790","-"
"36792","34821"
"36793","30441"
"36801","38243"
"36804","42293"
"36830","51542"
"36832","21044"
"36849","-"
"36850","31515"
"36852","40305"
"36853","42656"
"36854","37476"
"36855","43005"
"36856","68125"
"36858","64583"
"36859","-"
"36860","30170"
"36861","45678"
"36862","31304"
"36863","30513"
"36865","12500"
"36866","36864"
"36867","36241"
"36869","32236"
"36870","59507"
"36871","27857"
"36874","49820"
"36875","50794"
"36877","47038"
"36879","45435"
"36901","22500"
"36904","37550"
"36907","34375"
"36908","48793"
"36910","-"
"36912","27167"
"36913","9750"
"36915","28500"
"36916","44732"
"36919","25250"
"36921","30430"
"36922","37500"
"36925","20392"
"37010","74297"
"37012","46351"
"37013","47451"
"37014","82059"
"37015","45523"
"37016","51406"
"37018","35915"
"37019","39188"
"37020","58446"
"37022","43707"
"37023","31300"
"37025","50299"
"37026","34898"
"37027","116531"
"37028","31782"
"37029","65526"
"37030","40084"
"37031","57018"
"37032","49138"
"37033","38858"
"37034","53097"
"37035","48298"
"37036","41831"
"37037","67083"
"37040","45095"
"37042","47115"
"37043","60007"
"37046","57344"
"37047","44759"
"37048","59408"
"37049","56225"
"37050","38073"
"37051","45142"
"37052","58355"
"37055","41728"
"37057","49205"
"37058","41585"
"37059","27425"
"37060","49583"
"37061","40280"
"37062","54017"
"37064","78199"
"37066","50696"
"37067","94886"
"37069","111814"
"37072","55685"
"37073","53086"
"37074","29897"
"37075","62682"
"37076","51579"
"37078","37946"
"37079","53714"
"37080","57005"
"37082","64243"
"37083","34979"
"37085","63550"
"37086","52434"
"37087","46396"
"37090","56590"
"37091","37265"
"37095","47500"
"37096","32833"
"37097","29091"
"37098","29740"
"37101","44058"
"37110","33259"
"37115","36219"
"37118","50833"
"37122","73249"
"37127","65589"
"37128","60683"
"37129","60580"
"37130","38042"
"37132","-"
"37134","56207"
"37135","99189"
"37137","36889"
"37138","58890"
"37140","42692"
"37141","53750"
"37142","53873"
"37143","58884"
"37144","38507"
"37145","37750"
"37146","67399"
"37148","51567"
"37149","59861"
"37150","28519"
"37151","54620"
"37153","68990"
"37160","37473"
"37165","23750"
"37166","35681"
"37167","57601"
"37171","45760"
"37172","48107"
"37174","71210"
"37175","27183"
"37178","41759"
"37179","85000"
"37180","41824"
"37181","40962"
"37183","47560"
"37184","46667"
"37185","36376"
"37186","38125"
"37187","43727"
"37188","63297"
"37189","49577"
"37190","38720"
"37191","70938"
"37201","55199"
"37203","31042"
"37204","66335"
"37205","83188"
"37206","41331"
"37207","31826"
"37208","25668"
"37209","44829"
"37210","27958"
"37211","41817"
"37212","52016"
"37213","-"
"37214","50827"
"37215","98990"
